step 0, validation loss: 10.9695
hellaswag: 274/1000 = 27.40%
step 0, loss: 10.967782, lr: 6.0000e-06, norm: 9.8172, dt: 13868.64ms, tokens_sec: 37803.84hz
step 9937, loss: 3.210731, lr: 6.3300e-04, norm: 0.2040, dt: 594.29ms, tokens_sec: 882210.06hz
step 9938, loss: 3.215177, lr: 6.3291e-04, norm: 0.1863, dt: 593.07ms, tokens_sec: 884018.08hz
step 9939, loss: 3.202499, lr: 6.3282e-04, norm: 0.1969, dt: 598.29ms, tokens_sec: 876317.50hz
step 9940, loss: 3.148659, lr: 6.3273e-04, norm: 0.1847, dt: 599.21ms, tokens_sec: 874959.42hz
step 9941, loss: 3.177936, lr: 6.3264e-04, norm: 0.1921, dt: 598.28ms, tokens_sec: 876330.77hz
step 9942, loss: 3.192761, lr: 6.3255e-04, norm: 0.1963, dt: 598.51ms, tokens_sec: 875986.92hz
step 9943, loss: 3.126758, lr: 6.3246e-04, norm: 0.1970, dt: 596.55ms, tokens_sec: 878859.46hz
step 9944, loss: 3.168051, lr: 6.3237e-04, norm: 0.1898, dt: 595.31ms, tokens_sec: 880695.02hz
step 9945, loss: 3.162448, lr: 6.3228e-04, norm: 0.1880, dt: 591.74ms, tokens_sec: 886014.12hz
step 9946, loss: 3.142251, lr: 6.3219e-04, norm: 0.1829, dt: 599.82ms, tokens_sec: 874078.48hz
step 9947, loss: 3.112847, lr: 6.3210e-04, norm: 0.1801, dt: 596.52ms, tokens_sec: 878912.50hz
step 9948, loss: 3.157956, lr: 6.3201e-04, norm: 0.1771, dt: 597.81ms, tokens_sec: 877016.14hz
step 9949, loss: 3.145743, lr: 6.3192e-04, norm: 0.1853, dt: 595.81ms, tokens_sec: 879964.81hz
step 9950, loss: 3.143770, lr: 6.3183e-04, norm: 0.1728, dt: 598.14ms, tokens_sec: 876530.23hz
step 9951, loss: 3.144431, lr: 6.3174e-04, norm: 0.2082, dt: 595.72ms, tokens_sec: 880094.06hz
step 9952, loss: 3.135787, lr: 6.3165e-04, norm: 0.1793, dt: 595.77ms, tokens_sec: 880023.27hz
step 9953, loss: 3.121946, lr: 6.3156e-04, norm: 0.1785, dt: 594.67ms, tokens_sec: 881645.90hz
step 9954, loss: 3.098569, lr: 6.3147e-04, norm: 0.1750, dt: 596.60ms, tokens_sec: 878795.19hz
step 9955, loss: 3.091511, lr: 6.3138e-04, norm: 0.1698, dt: 597.94ms, tokens_sec: 876828.00hz
step 9956, loss: 3.104516, lr: 6.3129e-04, norm: 0.1824, dt: 594.04ms, tokens_sec: 882576.52hz
step 9957, loss: 3.115328, lr: 6.3120e-04, norm: 0.1816, dt: 597.29ms, tokens_sec: 877777.56hz
step 9958, loss: 3.078017, lr: 6.3111e-04, norm: 0.1958, dt: 596.73ms, tokens_sec: 878607.69hz
step 9959, loss: 3.114792, lr: 6.3102e-04, norm: 0.1807, dt: 597.04ms, tokens_sec: 878142.10hz
step 9960, loss: 3.176620, lr: 6.3094e-04, norm: 0.2226, dt: 594.22ms, tokens_sec: 882317.66hz
step 9961, loss: 3.158929, lr: 6.3085e-04, norm: 0.1744, dt: 594.97ms, tokens_sec: 881200.04hz
step 9962, loss: 3.168147, lr: 6.3076e-04, norm: 0.2119, dt: 595.61ms, tokens_sec: 880255.06hz
step 9963, loss: 3.163659, lr: 6.3067e-04, norm: 0.2000, dt: 599.29ms, tokens_sec: 874855.34hz
step 9964, loss: 3.142188, lr: 6.3058e-04, norm: 0.1923, dt: 595.44ms, tokens_sec: 880509.18hz
step 9965, loss: 3.190922, lr: 6.3049e-04, norm: 0.1822, dt: 599.31ms, tokens_sec: 874824.36hz
step 9966, loss: 3.177422, lr: 6.3040e-04, norm: 0.2062, dt: 591.41ms, tokens_sec: 886508.47hz
step 9967, loss: 3.179066, lr: 6.3031e-04, norm: 0.1975, dt: 593.68ms, tokens_sec: 883122.01hz
step 9968, loss: 3.149827, lr: 6.3022e-04, norm: 0.1793, dt: 595.99ms, tokens_sec: 879691.29hz
step 9969, loss: 3.124681, lr: 6.3013e-04, norm: 0.2031, dt: 598.52ms, tokens_sec: 875978.20hz
step 9970, loss: 3.281110, lr: 6.3004e-04, norm: 0.2021, dt: 598.38ms, tokens_sec: 876174.70hz
step 9971, loss: 3.167215, lr: 6.2995e-04, norm: 0.1929, dt: 591.50ms, tokens_sec: 886367.68hz
step 9972, loss: 3.162392, lr: 6.2986e-04, norm: 0.1849, dt: 595.94ms, tokens_sec: 879759.57hz
step 9973, loss: 3.195594, lr: 6.2977e-04, norm: 0.1864, dt: 595.74ms, tokens_sec: 880057.78hz
step 9974, loss: 3.151981, lr: 6.2968e-04, norm: 0.1766, dt: 596.37ms, tokens_sec: 879125.78hz
step 9975, loss: 3.138267, lr: 6.2959e-04, norm: 0.1927, dt: 597.78ms, tokens_sec: 877059.16hz
step 9976, loss: 3.158020, lr: 6.2950e-04, norm: 0.1843, dt: 599.98ms, tokens_sec: 873835.35hz
step 9977, loss: 3.173914, lr: 6.2941e-04, norm: 0.1954, dt: 594.29ms, tokens_sec: 882206.87hz
step 9978, loss: 3.144862, lr: 6.2932e-04, norm: 0.1758, dt: 594.58ms, tokens_sec: 881783.43hz
step 9979, loss: 3.130886, lr: 6.2923e-04, norm: 0.1895, dt: 596.97ms, tokens_sec: 878248.02hz
step 9980, loss: 3.192470, lr: 6.2914e-04, norm: 0.1720, dt: 594.25ms, tokens_sec: 882261.38hz
step 9981, loss: 3.188039, lr: 6.2905e-04, norm: 0.1924, dt: 593.94ms, tokens_sec: 882735.95hz
step 9982, loss: 3.102938, lr: 6.2896e-04, norm: 0.1797, dt: 593.25ms, tokens_sec: 883756.24hz
step 9983, loss: 3.141411, lr: 6.2887e-04, norm: 0.1991, dt: 594.71ms, tokens_sec: 881586.52hz
step 9984, loss: 3.150739, lr: 6.2878e-04, norm: 0.1929, dt: 600.07ms, tokens_sec: 873716.26hz
step 9985, loss: 3.165141, lr: 6.2869e-04, norm: 0.2310, dt: 595.38ms, tokens_sec: 880601.21hz
step 9986, loss: 3.106205, lr: 6.2860e-04, norm: 0.1921, dt: 593.93ms, tokens_sec: 882750.13hz
step 9987, loss: 3.108090, lr: 6.2851e-04, norm: 0.2173, dt: 595.42ms, tokens_sec: 880539.50hz
step 9988, loss: 3.202248, lr: 6.2842e-04, norm: 0.1971, dt: 598.90ms, tokens_sec: 875425.47hz
step 9989, loss: 3.156912, lr: 6.2833e-04, norm: 0.1985, dt: 594.92ms, tokens_sec: 881268.91hz
step 9990, loss: 3.131418, lr: 6.2824e-04, norm: 0.1997, dt: 598.91ms, tokens_sec: 875398.29hz
step 9991, loss: 3.158506, lr: 6.2815e-04, norm: 0.1890, dt: 594.90ms, tokens_sec: 881310.94hz
step 9992, loss: 3.169832, lr: 6.2806e-04, norm: 0.2069, dt: 595.60ms, tokens_sec: 880268.80hz
step 9993, loss: 3.134412, lr: 6.2797e-04, norm: 0.1915, dt: 597.06ms, tokens_sec: 878114.05hz
step 9994, loss: 3.205420, lr: 6.2788e-04, norm: 0.1824, dt: 597.19ms, tokens_sec: 877925.44hz
step 9995, loss: 3.211602, lr: 6.2779e-04, norm: 0.2268, dt: 595.17ms, tokens_sec: 880901.06hz
step 9996, loss: 3.217783, lr: 6.2770e-04, norm: 0.1910, dt: 592.02ms, tokens_sec: 885595.93hz
step 9997, loss: 3.228475, lr: 6.2761e-04, norm: 0.2219, dt: 599.48ms, tokens_sec: 874577.68hz
step 9998, loss: 3.167499, lr: 6.2753e-04, norm: 0.2012, dt: 593.99ms, tokens_sec: 882659.07hz
step 9999, loss: 3.127988, lr: 6.2744e-04, norm: 0.1815, dt: 598.83ms, tokens_sec: 875523.76hz
step 10000, validation loss: 3.1628
hellaswag: 336/1000 = 33.60%
step 10000, loss: 3.181803, lr: 6.2735e-04, norm: 0.1999, dt: 4495.91ms, tokens_sec: 116614.56hz
step 10001, loss: 3.187366, lr: 6.2726e-04, norm: 0.1852, dt: 597.19ms, tokens_sec: 877922.29hz
step 10002, loss: 3.190986, lr: 6.2717e-04, norm: 0.2021, dt: 596.14ms, tokens_sec: 879474.57hz
step 10003, loss: 3.226829, lr: 6.2708e-04, norm: 0.1722, dt: 595.26ms, tokens_sec: 880768.04hz
step 10004, loss: 3.208044, lr: 6.2699e-04, norm: 0.2064, dt: 594.33ms, tokens_sec: 882154.85hz
step 10005, loss: 3.141484, lr: 6.2690e-04, norm: 0.1815, dt: 597.72ms, tokens_sec: 877152.92hz
step 10006, loss: 3.218897, lr: 6.2681e-04, norm: 0.2114, dt: 594.87ms, tokens_sec: 881344.14hz
step 10007, loss: 3.173922, lr: 6.2672e-04, norm: 0.1758, dt: 596.21ms, tokens_sec: 879362.73hz
step 10008, loss: 3.214486, lr: 6.2663e-04, norm: 0.2086, dt: 596.14ms, tokens_sec: 879473.16hz
step 10009, loss: 3.159641, lr: 6.2654e-04, norm: 0.1846, dt: 595.83ms, tokens_sec: 879922.91hz
step 10010, loss: 3.146063, lr: 6.2645e-04, norm: 0.1927, dt: 593.94ms, tokens_sec: 882722.49hz
step 10011, loss: 3.162913, lr: 6.2636e-04, norm: 0.1892, dt: 594.01ms, tokens_sec: 882623.28hz
step 10012, loss: 3.175170, lr: 6.2627e-04, norm: 0.1867, dt: 597.10ms, tokens_sec: 878064.26hz
step 10013, loss: 3.208801, lr: 6.2618e-04, norm: 0.1906, dt: 599.08ms, tokens_sec: 875160.34hz
step 10014, loss: 3.189504, lr: 6.2609e-04, norm: 0.1889, dt: 591.27ms, tokens_sec: 886714.72hz
step 10015, loss: 3.150806, lr: 6.2600e-04, norm: 0.1939, dt: 594.08ms, tokens_sec: 882521.62hz
step 10016, loss: 3.228472, lr: 6.2591e-04, norm: 0.1928, dt: 595.58ms, tokens_sec: 880297.34hz
step 10017, loss: 3.152778, lr: 6.2582e-04, norm: 0.1822, dt: 598.26ms, tokens_sec: 876359.41hz
step 10018, loss: 3.113292, lr: 6.2573e-04, norm: 0.1871, dt: 597.10ms, tokens_sec: 878058.30hz
step 10019, loss: 3.146562, lr: 6.2564e-04, norm: 0.1911, dt: 592.45ms, tokens_sec: 884956.21hz
step 10020, loss: 3.103666, lr: 6.2555e-04, norm: 0.1857, dt: 597.34ms, tokens_sec: 877706.43hz
step 10021, loss: 3.116044, lr: 6.2546e-04, norm: 0.1626, dt: 596.39ms, tokens_sec: 879097.67hz
step 10022, loss: 3.154060, lr: 6.2537e-04, norm: 0.1853, dt: 597.19ms, tokens_sec: 877925.79hz
step 10023, loss: 3.093837, lr: 6.2528e-04, norm: 0.1731, dt: 595.74ms, tokens_sec: 880060.60hz
step 10024, loss: 3.087242, lr: 6.2519e-04, norm: 0.1612, dt: 594.16ms, tokens_sec: 882400.16hz
step 10025, loss: 3.101444, lr: 6.2510e-04, norm: 0.1767, dt: 592.86ms, tokens_sec: 884329.50hz
step 10026, loss: 3.133056, lr: 6.2501e-04, norm: 0.1774, dt: 596.00ms, tokens_sec: 879681.79hz
step 10027, loss: 3.076106, lr: 6.2492e-04, norm: 0.1863, dt: 597.95ms, tokens_sec: 876812.27hz
step 10028, loss: 3.137282, lr: 6.2483e-04, norm: 0.1756, dt: 594.94ms, tokens_sec: 881251.25hz
step 10029, loss: 3.194096, lr: 6.2474e-04, norm: 0.1878, dt: 594.09ms, tokens_sec: 882504.62hz
step 10030, loss: 3.166190, lr: 6.2465e-04, norm: 0.1826, dt: 594.80ms, tokens_sec: 881447.65hz
step 10031, loss: 3.186468, lr: 6.2456e-04, norm: 0.1872, dt: 595.71ms, tokens_sec: 880107.80hz
step 10032, loss: 3.174086, lr: 6.2447e-04, norm: 0.2794, dt: 591.65ms, tokens_sec: 886151.23hz
step 10033, loss: 3.131036, lr: 6.2439e-04, norm: 0.2277, dt: 594.03ms, tokens_sec: 882593.53hz
step 10034, loss: 3.136388, lr: 6.2430e-04, norm: 0.2048, dt: 592.49ms, tokens_sec: 884895.67hz
step 10035, loss: 3.157644, lr: 6.2421e-04, norm: 0.1869, dt: 594.59ms, tokens_sec: 881768.58hz
step 10036, loss: 3.166851, lr: 6.2412e-04, norm: 0.2147, dt: 592.42ms, tokens_sec: 884990.04hz
step 10037, loss: 3.156937, lr: 6.2403e-04, norm: 0.1808, dt: 595.09ms, tokens_sec: 881025.99hz
step 10038, loss: 3.187480, lr: 6.2394e-04, norm: 0.1995, dt: 594.38ms, tokens_sec: 882073.82hz
step 10039, loss: 3.193060, lr: 6.2385e-04, norm: 0.1942, dt: 593.57ms, tokens_sec: 883283.41hz
step 10040, loss: 3.194454, lr: 6.2376e-04, norm: 0.1784, dt: 596.92ms, tokens_sec: 878325.89hz
step 10041, loss: 3.215311, lr: 6.2367e-04, norm: 0.1916, dt: 594.65ms, tokens_sec: 881679.49hz
step 10042, loss: 3.162760, lr: 6.2358e-04, norm: 0.1919, dt: 597.06ms, tokens_sec: 878111.95hz
step 10043, loss: 3.171177, lr: 6.2349e-04, norm: 0.1969, dt: 593.19ms, tokens_sec: 883840.78hz
step 10044, loss: 3.187139, lr: 6.2340e-04, norm: 0.1898, dt: 594.62ms, tokens_sec: 881713.07hz
step 10045, loss: 3.102350, lr: 6.2331e-04, norm: 0.1926, dt: 595.92ms, tokens_sec: 879796.87hz
step 10046, loss: 3.133168, lr: 6.2322e-04, norm: 0.1952, dt: 596.93ms, tokens_sec: 878302.04hz
step 10047, loss: 3.131983, lr: 6.2313e-04, norm: 0.1695, dt: 593.01ms, tokens_sec: 884114.40hz
step 10048, loss: 3.175851, lr: 6.2304e-04, norm: 0.1948, dt: 595.46ms, tokens_sec: 880479.92hz
step 10049, loss: 3.129275, lr: 6.2295e-04, norm: 0.1901, dt: 596.01ms, tokens_sec: 879659.27hz
step 10050, loss: 3.168237, lr: 6.2286e-04, norm: 0.2187, dt: 596.54ms, tokens_sec: 878878.78hz
step 10051, loss: 3.155729, lr: 6.2277e-04, norm: 0.1770, dt: 596.35ms, tokens_sec: 879157.06hz
step 10052, loss: 3.142020, lr: 6.2268e-04, norm: 0.1965, dt: 595.13ms, tokens_sec: 880956.81hz
step 10053, loss: 3.136797, lr: 6.2259e-04, norm: 0.1597, dt: 595.13ms, tokens_sec: 880959.28hz
step 10054, loss: 3.125918, lr: 6.2250e-04, norm: 0.1881, dt: 596.31ms, tokens_sec: 879227.01hz
step 10055, loss: 3.134522, lr: 6.2241e-04, norm: 0.1683, dt: 600.19ms, tokens_sec: 873533.01hz
step 10056, loss: 3.160374, lr: 6.2232e-04, norm: 0.1698, dt: 596.18ms, tokens_sec: 879414.42hz
step 10057, loss: 3.101531, lr: 6.2223e-04, norm: 0.1703, dt: 599.71ms, tokens_sec: 874239.37hz
step 10058, loss: 3.111145, lr: 6.2214e-04, norm: 0.1605, dt: 595.82ms, tokens_sec: 879939.81hz
step 10059, loss: 3.142242, lr: 6.2205e-04, norm: 0.1720, dt: 595.01ms, tokens_sec: 881140.37hz
step 10060, loss: 3.118514, lr: 6.2196e-04, norm: 0.1734, dt: 593.42ms, tokens_sec: 883501.30hz
step 10061, loss: 3.116192, lr: 6.2187e-04, norm: 0.1693, dt: 594.60ms, tokens_sec: 881747.72hz
step 10062, loss: 3.134148, lr: 6.2178e-04, norm: 0.1995, dt: 592.90ms, tokens_sec: 884279.71hz
step 10063, loss: 3.206476, lr: 6.2169e-04, norm: 0.1982, dt: 596.69ms, tokens_sec: 878664.91hz
step 10064, loss: 3.302200, lr: 6.2161e-04, norm: 0.2417, dt: 596.33ms, tokens_sec: 879187.29hz
step 10065, loss: 3.163752, lr: 6.2152e-04, norm: 0.2303, dt: 599.70ms, tokens_sec: 874244.24hz
step 10066, loss: 3.146914, lr: 6.2143e-04, norm: 0.1995, dt: 598.50ms, tokens_sec: 876007.86hz
step 10067, loss: 3.155825, lr: 6.2134e-04, norm: 0.1939, dt: 596.91ms, tokens_sec: 878338.87hz
step 10068, loss: 3.175214, lr: 6.2125e-04, norm: 0.2150, dt: 598.63ms, tokens_sec: 875811.08hz
step 10069, loss: 3.176387, lr: 6.2116e-04, norm: 0.1894, dt: 595.41ms, tokens_sec: 880554.31hz
step 10070, loss: 3.159291, lr: 6.2107e-04, norm: 0.2047, dt: 595.82ms, tokens_sec: 879940.86hz
step 10071, loss: 3.139025, lr: 6.2098e-04, norm: 0.2122, dt: 595.07ms, tokens_sec: 881051.05hz
step 10072, loss: 3.161711, lr: 6.2089e-04, norm: 0.1891, dt: 596.71ms, tokens_sec: 878629.81hz
step 10073, loss: 3.148785, lr: 6.2080e-04, norm: 0.1831, dt: 594.68ms, tokens_sec: 881632.83hz
step 10074, loss: 3.198984, lr: 6.2071e-04, norm: 0.2117, dt: 593.97ms, tokens_sec: 882686.70hz
step 10075, loss: 3.168059, lr: 6.2062e-04, norm: 0.1894, dt: 594.74ms, tokens_sec: 881543.06hz
step 10076, loss: 3.129201, lr: 6.2053e-04, norm: 0.2074, dt: 596.35ms, tokens_sec: 879158.12hz
step 10077, loss: 3.146277, lr: 6.2044e-04, norm: 0.1659, dt: 594.84ms, tokens_sec: 881397.13hz
step 10078, loss: 3.131049, lr: 6.2035e-04, norm: 0.1834, dt: 593.40ms, tokens_sec: 883531.12hz
step 10079, loss: 3.169408, lr: 6.2026e-04, norm: 0.1810, dt: 596.62ms, tokens_sec: 878767.79hz
step 10080, loss: 3.155140, lr: 6.2017e-04, norm: 0.1794, dt: 594.92ms, tokens_sec: 881277.03hz
step 10081, loss: 3.190940, lr: 6.2008e-04, norm: 0.1815, dt: 597.05ms, tokens_sec: 878135.79hz
step 10082, loss: 3.178378, lr: 6.1999e-04, norm: 0.1645, dt: 596.45ms, tokens_sec: 879012.63hz
step 10083, loss: 3.160824, lr: 6.1990e-04, norm: 0.1979, dt: 594.33ms, tokens_sec: 882145.29hz
step 10084, loss: 3.172971, lr: 6.1981e-04, norm: 0.1734, dt: 593.51ms, tokens_sec: 883362.53hz
step 10085, loss: 3.127638, lr: 6.1972e-04, norm: 0.1716, dt: 596.14ms, tokens_sec: 879465.07hz
step 10086, loss: 3.108753, lr: 6.1963e-04, norm: 0.2034, dt: 598.63ms, tokens_sec: 875819.46hz
step 10087, loss: 3.117705, lr: 6.1954e-04, norm: 0.2032, dt: 597.23ms, tokens_sec: 877869.37hz
step 10088, loss: 3.133698, lr: 6.1945e-04, norm: 0.1756, dt: 597.09ms, tokens_sec: 878074.08hz
step 10089, loss: 3.113155, lr: 6.1936e-04, norm: 0.2001, dt: 593.65ms, tokens_sec: 883156.77hz
step 10090, loss: 3.122750, lr: 6.1927e-04, norm: 0.1836, dt: 597.49ms, tokens_sec: 877485.44hz
step 10091, loss: 3.146173, lr: 6.1918e-04, norm: 0.1754, dt: 594.81ms, tokens_sec: 881438.46hz
step 10092, loss: 3.120283, lr: 6.1910e-04, norm: 0.1933, dt: 594.69ms, tokens_sec: 881616.21hz
step 10093, loss: 3.108884, lr: 6.1901e-04, norm: 0.1791, dt: 593.84ms, tokens_sec: 882884.10hz
step 10094, loss: 3.168658, lr: 6.1892e-04, norm: 0.1966, dt: 593.51ms, tokens_sec: 883361.11hz
step 10095, loss: 3.096668, lr: 6.1883e-04, norm: 0.1857, dt: 597.22ms, tokens_sec: 877887.59hz
step 10096, loss: 3.092831, lr: 6.1874e-04, norm: 0.1906, dt: 597.83ms, tokens_sec: 876982.91hz
step 10097, loss: 3.098490, lr: 6.1865e-04, norm: 0.2048, dt: 592.30ms, tokens_sec: 885174.93hz
step 10098, loss: 3.130651, lr: 6.1856e-04, norm: 0.1800, dt: 595.53ms, tokens_sec: 880371.00hz
step 10099, loss: 3.079522, lr: 6.1847e-04, norm: 0.1952, dt: 595.87ms, tokens_sec: 879869.04hz
step 10100, loss: 3.134723, lr: 6.1838e-04, norm: 0.1910, dt: 596.84ms, tokens_sec: 878439.22hz
step 10101, loss: 3.145747, lr: 6.1829e-04, norm: 0.1968, dt: 593.00ms, tokens_sec: 884121.50hz
step 10102, loss: 3.065908, lr: 6.1820e-04, norm: 0.1749, dt: 597.66ms, tokens_sec: 877237.25hz
step 10103, loss: 3.104704, lr: 6.1811e-04, norm: 0.1892, dt: 592.24ms, tokens_sec: 885263.66hz
step 10104, loss: 3.157679, lr: 6.1802e-04, norm: 0.1872, dt: 594.54ms, tokens_sec: 881831.52hz
step 10105, loss: 3.170856, lr: 6.1793e-04, norm: 0.1865, dt: 597.07ms, tokens_sec: 878103.53hz
step 10106, loss: 3.154904, lr: 6.1784e-04, norm: 0.1915, dt: 594.15ms, tokens_sec: 882418.92hz
step 10107, loss: 3.177243, lr: 6.1775e-04, norm: 0.2204, dt: 595.27ms, tokens_sec: 880760.63hz
step 10108, loss: 3.203798, lr: 6.1766e-04, norm: 0.1951, dt: 595.99ms, tokens_sec: 879692.35hz
step 10109, loss: 3.237418, lr: 6.1757e-04, norm: 0.1948, dt: 597.59ms, tokens_sec: 877331.75hz
step 10110, loss: 3.207538, lr: 6.1748e-04, norm: 0.2084, dt: 596.61ms, tokens_sec: 878780.09hz
step 10111, loss: 3.184786, lr: 6.1739e-04, norm: 0.2035, dt: 593.33ms, tokens_sec: 883642.25hz
step 10112, loss: 3.171291, lr: 6.1730e-04, norm: 0.1992, dt: 593.32ms, tokens_sec: 883657.51hz
step 10113, loss: 3.253894, lr: 6.1721e-04, norm: 0.1991, dt: 596.34ms, tokens_sec: 879179.91hz
step 10114, loss: 3.183337, lr: 6.1712e-04, norm: 0.1895, dt: 595.64ms, tokens_sec: 880212.42hz
step 10115, loss: 3.201705, lr: 6.1703e-04, norm: 0.2380, dt: 594.24ms, tokens_sec: 882280.49hz
step 10116, loss: 3.190449, lr: 6.1694e-04, norm: 0.1928, dt: 594.07ms, tokens_sec: 882538.62hz
step 10117, loss: 3.234881, lr: 6.1685e-04, norm: 0.1955, dt: 597.09ms, tokens_sec: 878068.82hz
step 10118, loss: 3.269077, lr: 6.1677e-04, norm: 0.2117, dt: 596.91ms, tokens_sec: 878340.28hz
step 10119, loss: 3.217530, lr: 6.1668e-04, norm: 0.1930, dt: 595.98ms, tokens_sec: 879709.24hz
step 10120, loss: 3.168370, lr: 6.1659e-04, norm: 0.1828, dt: 603.96ms, tokens_sec: 868085.98hz
step 10121, loss: 3.125319, lr: 6.1650e-04, norm: 0.1871, dt: 596.29ms, tokens_sec: 879253.03hz
step 10122, loss: 3.177262, lr: 6.1641e-04, norm: 0.1970, dt: 595.79ms, tokens_sec: 879985.94hz
step 10123, loss: 3.105001, lr: 6.1632e-04, norm: 0.1763, dt: 608.71ms, tokens_sec: 861313.29hz
step 10124, loss: 3.091389, lr: 6.1623e-04, norm: 0.1737, dt: 594.25ms, tokens_sec: 882266.69hz
step 10125, loss: 3.096600, lr: 6.1614e-04, norm: 0.1842, dt: 596.68ms, tokens_sec: 878672.64hz
step 10126, loss: 3.234348, lr: 6.1605e-04, norm: 0.1676, dt: 592.71ms, tokens_sec: 884555.38hz
step 10127, loss: 3.144833, lr: 6.1596e-04, norm: 0.1659, dt: 597.57ms, tokens_sec: 877363.25hz
step 10128, loss: 3.191786, lr: 6.1587e-04, norm: 0.1641, dt: 593.77ms, tokens_sec: 882976.98hz
step 10129, loss: 3.109892, lr: 6.1578e-04, norm: 0.1744, dt: 593.06ms, tokens_sec: 884041.89hz
step 10130, loss: 3.155311, lr: 6.1569e-04, norm: 0.1741, dt: 595.30ms, tokens_sec: 880715.48hz
step 10131, loss: 3.100967, lr: 6.1560e-04, norm: 0.1691, dt: 594.83ms, tokens_sec: 881411.61hz
step 10132, loss: 3.180478, lr: 6.1551e-04, norm: 0.1946, dt: 599.25ms, tokens_sec: 874907.20hz
step 10133, loss: 3.074233, lr: 6.1542e-04, norm: 0.1641, dt: 592.66ms, tokens_sec: 884633.67hz
step 10134, loss: 3.153864, lr: 6.1533e-04, norm: 0.1968, dt: 596.45ms, tokens_sec: 879011.57hz
step 10135, loss: 3.146942, lr: 6.1524e-04, norm: 0.1679, dt: 595.10ms, tokens_sec: 881000.93hz
step 10136, loss: 3.228538, lr: 6.1515e-04, norm: 0.1941, dt: 599.33ms, tokens_sec: 874786.78hz
step 10137, loss: 3.072757, lr: 6.1506e-04, norm: 0.2081, dt: 594.48ms, tokens_sec: 881925.24hz
step 10138, loss: 3.110261, lr: 6.1497e-04, norm: 0.1778, dt: 597.38ms, tokens_sec: 877648.28hz
step 10139, loss: 3.138525, lr: 6.1488e-04, norm: 0.2016, dt: 593.75ms, tokens_sec: 883007.11hz
step 10140, loss: 3.123566, lr: 6.1479e-04, norm: 0.1808, dt: 596.07ms, tokens_sec: 879567.43hz
step 10141, loss: 3.206089, lr: 6.1470e-04, norm: 0.2356, dt: 596.50ms, tokens_sec: 878933.58hz
step 10142, loss: 3.089374, lr: 6.1462e-04, norm: 0.1811, dt: 597.91ms, tokens_sec: 876872.76hz
step 10143, loss: 3.125894, lr: 6.1453e-04, norm: 0.2046, dt: 594.93ms, tokens_sec: 881255.84hz
step 10144, loss: 3.174436, lr: 6.1444e-04, norm: 0.2088, dt: 593.31ms, tokens_sec: 883662.84hz
step 10145, loss: 3.188719, lr: 6.1435e-04, norm: 0.2165, dt: 593.32ms, tokens_sec: 883652.19hz
step 10146, loss: 3.192997, lr: 6.1426e-04, norm: 0.1961, dt: 595.98ms, tokens_sec: 879713.46hz
step 10147, loss: 3.161525, lr: 6.1417e-04, norm: 0.2254, dt: 597.46ms, tokens_sec: 877521.15hz
step 10148, loss: 3.216751, lr: 6.1408e-04, norm: 0.2046, dt: 598.41ms, tokens_sec: 876137.69hz
step 10149, loss: 3.200746, lr: 6.1399e-04, norm: 0.2221, dt: 593.98ms, tokens_sec: 882672.53hz
step 10150, loss: 3.143587, lr: 6.1390e-04, norm: 0.1949, dt: 597.77ms, tokens_sec: 877078.75hz
step 10151, loss: 3.143303, lr: 6.1381e-04, norm: 0.1963, dt: 595.67ms, tokens_sec: 880163.10hz
step 10152, loss: 3.171776, lr: 6.1372e-04, norm: 0.1865, dt: 599.39ms, tokens_sec: 874706.75hz
step 10153, loss: 3.125529, lr: 6.1363e-04, norm: 0.1880, dt: 596.13ms, tokens_sec: 879486.88hz
step 10154, loss: 3.235468, lr: 6.1354e-04, norm: 0.1741, dt: 595.59ms, tokens_sec: 880288.53hz
step 10155, loss: 3.186862, lr: 6.1345e-04, norm: 0.1910, dt: 595.89ms, tokens_sec: 879838.41hz
step 10156, loss: 3.139843, lr: 6.1336e-04, norm: 0.1844, dt: 596.30ms, tokens_sec: 879240.02hz
step 10157, loss: 3.191818, lr: 6.1327e-04, norm: 0.2091, dt: 596.22ms, tokens_sec: 879350.07hz
step 10158, loss: 3.141948, lr: 6.1318e-04, norm: 0.2250, dt: 595.18ms, tokens_sec: 880892.23hz
step 10159, loss: 3.173492, lr: 6.1309e-04, norm: 0.2172, dt: 595.66ms, tokens_sec: 880184.24hz
step 10160, loss: 3.094907, lr: 6.1300e-04, norm: 0.1881, dt: 595.62ms, tokens_sec: 880240.61hz
step 10161, loss: 3.124970, lr: 6.1291e-04, norm: 0.1827, dt: 593.60ms, tokens_sec: 883227.35hz
step 10162, loss: 3.175834, lr: 6.1282e-04, norm: 0.1973, dt: 597.24ms, tokens_sec: 877845.53hz
step 10163, loss: 3.116336, lr: 6.1273e-04, norm: 0.1934, dt: 594.95ms, tokens_sec: 881226.88hz
step 10164, loss: 3.126133, lr: 6.1264e-04, norm: 0.2029, dt: 594.83ms, tokens_sec: 881414.44hz
step 10165, loss: 3.139713, lr: 6.1256e-04, norm: 0.1968, dt: 593.65ms, tokens_sec: 883167.05hz
step 10166, loss: 3.060748, lr: 6.1247e-04, norm: 0.1766, dt: 604.18ms, tokens_sec: 867769.11hz
step 10167, loss: 3.125667, lr: 6.1238e-04, norm: 0.1760, dt: 593.17ms, tokens_sec: 883879.50hz
